page,reference,text
46,PDF page 46,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
44 
 
 
 
 
 
VII. INCOME RESTORATION, RELOCATION AND REHABILITATION 
 
A. Loss of Livelihood 
88. The affected persons losing livelihood will be assisted to improve  or at least  restore 
their income levels to pre -project level. The projects cause l oss of livelihood to 1031 families with  
significant impact to 71 commercial establishments, 1 kiosks and 144 residence affected families  
either losing their income derived from the land or required to relocate. The different type of  
business in the project  area include general stores, grocery, hotel, tea shop and  work shop, etc.  
The shop owners are mixed population of both the tenants and owner themselves. Some of the  
tenant shop owners are carrying their business in the area for decades. Also the work forc e in 733 
business establishment mainly depended on the business are also facing unemployment concern.  
Around 60 squatters who depends on the daily labour works in the area and also carrying out small 
trading are displaced and facing loss of livelihood. The  affected families who lost their livelihood is  
compensated with full replacement cost for assets that cannot be restored and provided assistance 
for resettlement 
89. The project entitlements for loss of livelihood include the following entitlements in  
accordance with the resettlement framework. 
(I) For the loss of land, compensation at replacement cost as specified in the RFCTLARR  
Act, 2013 and Rules notified by, One-time subsistence allowance of Rs. 36,000, Compensation for 
affected plants and tree, compen sation for affected standing crops at market value, One -time 
payment of cash in lieu of annuity INR 5,00,000 to any affected family whose livelihood is primarily  
dependant (loses one-third of the annual family income due to the acquisition of the said 
agricultural land) on the income from the acquired agricultural land). 
(II) Cash compensation at replacement cost for affected land as per RFCTLARR Act 
provisions and structure at scheduled rates without depreciation along with 100% solatium on  
market value of land  and structure; (or) The title holders of land and structures have an option for  
negotiation with CMRL, in which the land will be acquired through Private Negotiation as per the  
CMRL Policy upon payment of Compensation up to 2.25 times of the Market value of land. 
(ii) Right to salvage affected materials, 
(iii) One-time assistance of Rs.25,000 for each affected family of an artisan or self- 
employed or small trader and who has to relocate 
(iv) Subsistence allowance of Rs.36,000/- for affected families who require to 
relocate 
(v) Shifting assistance of Rs.50,000, who is required to relocate; 
(vi) One-time resettlement allowance of Rs.50,000 for affected families who have to  
relocate; and 
(vii) One-time rental allowance of Rs. 45,000 /- (15,000 per month for three 
months), for titleholders who have rented out their property 
(viii). Commercial structure owners, who are deriving business income from the  
affected structure in the land acquired and is displaced will be compensated based on the  
business area 
(III) Entitlement for residential affected squatters includes cost of structure based on 
valuation by PWD at replacement cost, one time shifting allowance of Rs 15,000, One-time 
rehabilitation assistance of Rs 18,000 and right to salvage material from demolished structure. 
Entitlement for commercial squatters includes cash compensation as per valuation based  
on PWD Schedule of Rates (SoR) at replacement cost and not less than Rs. 25,000, One time "
47,PDF page 47,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
45 
 
 
 
 
shifting allowance of Rs 15,000, One-time financial assistance of Rs 15,000 for loss of livelihood 
and right to salvage material from demolished structure. 
 
B. Income Restoration 
90. The affected persons losing livelihood will be assisted to improve  or at least  restore 
their income levels to pre-project level Income restoration schemes will be identified by the PIU 
with the assistance of the NGO to be engaged. The affected person will be guided and assisted by  
the PIU with the support of the NGO in effectively using the compensation and rehabilitation and  
resettlement assistances towards establishing an income generating activity, and identifying an  
alternative shop location and re -establishing the shop/kiosk/vending or utilizin g the finances for  
buying land or taking land on lease. Efforts will be made to provide employment to the affected  
persons during the construction phase by facilitating their engagement by the civil works 
contractor. The PD, PIU should ensure that local pe ople and in particular the willing affected  
persons are engaged by the contractor in suitable civil work as stipulated in the contract. The PIU  
with the assistance of the implementing NGO will make the training need assessment and will  
impart training to t he eligible affected persons for income restoration and skill up -gradation as  
necessary. The PIU with assistance of the implementing NGO will ensure that households whose  
incomes are affected and/or who have to relocate receive assistance in accessing util ity services 
(e.g., water and electricity connection) and other relevant government services (e.g., health clinics  
and schools). 
 
 
C. Temporary Relocation due to temporary acquisition 
91. Land required for construction activity along the alignment and for construction yards 
will be acquired temporarily. Sufficient time will be given for vacating the premises. CMRL will  
provide rent to the affected families for the temporary acquisition period. Upon completion of  
construction, this land duly rehabilitated will be handed back to the owners. 
 
 
D. Livelihood Rehabilitation of Vulnerable 
92 The project involves impact to 198 vulnerable families who are significantly impacted.  
The entitlement matrix provides for skill development and financial assistance for income 
generating activities. The NGO in close coordination with the District Administration will identify  
suitable training programs to the eligible vulnerable affected persons for skill development, 
including building the capacity of these affected families in management of their finances, 
Additional one-time assistance of INR 5000 per vulnerable family will be paid. This will be over and 
above the other assistance given in this framework. One adult member from each vulnerable  
household will be entitled for skill development. Vulnerable families may be considered for 
potential employment in the project construction activities subject to suitability. The NGO will 
closely monitor the vulnerable affected persons and ensure that the compensation and other  
assistances are used effectively so that the standard of living of the vulnerable affected persons 
are better off than the pre-project standards. 
 
 
E. Common Property Resources: 
93. The proposed project shall also affect the common property resources. The common  
property includes religious structures, schools, government buildings, public toilets, bus stops, dust "
48,PDF page 48,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
46 
 
 
 
 
bins, compound walls and a number of other public utilities. The CPR identified during the survey 
is depicted in the Table 7.1 
 
 
Table 7.1 Common Property Resources 
 
 
CPR details Numbers 
Religious Structures 9 
Public Toilet 1 
Playground 2 
School 3 
Park 2 
Others 14 
Total 31 
Note: 10 nos. of Govt Structures are not included in Common Property Resources 
 
Others: Comprise buildings under construction and open lands 
94. The common property resources and structures related to public utilities shall be 
rehabilitated in accordance to the consent of local communities. Resources owned by government  
such as burial grounds and community meeting places, borewells, artesian wells, handpumps,  
religio-cultural, educational and medical structures etc shall be provided at an appropriate place as 
agreed with the community. Cost of structures privately owned such as religio-cultural, Educational 
and medical structures shall be compensated as per the procedure followed for other structures. 
F. GENDER ACTION PLAN (GAP) 
95. In this project, special additional compensation entitlement for women in impacted  
households has been provided.  Consultations will continue to be gender -inclusive. With a view to  
Affirmative Action to enhance women inc lusivity, one -woman representative of local community  
from each 5km section of the alignment will be member of the Environmental and Social Grievance 
Redressal Committee. The representative(s) from the location(s) to which the grievance(s) 
pertain(s) shall be invited to deliberations of the Committee. Increased participation in community - 
based management of stations will be encouraged. Women shall be invited and trained to 
contribute in community -based station management as well as secure gainful employmen t with  
agencies who are awarded contracts for station facility management. CMRL will hire consultant to  
carry out the following GAP related activities 
 Public consultations under environmental and social management plan (EMP)
 Information, education, and communication (IEC) campaign and awareness workshops
 10 community-based societies: assessment survey to identify training needs
 Assess impact of project benefits
 Opinion Survey
 Train community members in livelihood skills
 Develop gender-sensitive marketing materials
 Train 50 project staff
 
96. Currently, 113 women employees are working on contract in CMRL out of 504 
employees. Women employees have been employed in all field i.e. Systems, Operations, 
Maintenance, Projects, HR, Finance etc. The reservation prescribed by the Government for 
women category is being followed whenever recruitment for Operation & Maintenance on 
permanent basis is conducted. In case of staff in housekeeping in stations which is outsourced on  
contract, the sub-contractors will be encouraged to employ women wherever feasible. A survey of  
existing women employed in the metro has been carried out to understand the additional facilities "
49,PDF page 49,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
47 
 
 
 
 
that women want for their safety and comfort of travel: its results have been incorporated into the 
GAP proposed in this report. The proposed budgetary provision under GAP is given in Tables 7.2 
 
 
 
Table 7.2 Budget for GAP Training 
 
Activities Unit Cost Per Unit Total Rs 
Information, education, and 
communication (IEC) campaign and 
awareness workshops 
 
5 
 
10000 
 
50000 
10 community-based societies 10 25000 250000 
Assessment survey to identify training 
needs 10 15000 150000 
Assess impact of project benefits 6 10000 60000 
Opinion Survey 300 400 120000 
Train community members in livelihood 
skills (Value chain analysis 5 20000 100000 
Develop gender-sensitive marketing 
materials 1000 200 200000 
Train 50 project staff 1 40000 40000 
Miscellaneous   30000 
Total   1000000 "
50,PDF page 50,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
48 
 
 
 
VIII INSTITUTIONAL ARRANGEMENT 
 
A. EXECUTING AGENCY 
97. The Government of Tamil Nadu created a Special Purpose Vehicle (SPV) for 
implementing the Chennai Metro Rail Project. This SPV named as “Chennai Metro Rail Limited”  
was incorporated on December 03, 2007 under the Companies Act. It has now been converted 
into a Joint Venture of Government of India and Government of Tamil Nadu with equal equity  
holding. The Government of Tamil Nadu (GoTN) and Government of India (GoI) will be the  
Executing Agency of the proposed Corridor 4 - CMRL (Phase-II). The GoTN will be responsible for  
overall execution of the RP. 
 
B. IMPLEMENTING AGENCY 
98. Chennai Metro Rail Limited (CMRL) will be the Implementing Agency re sponsible for 
implementation of the metro rail project. Managing Director, CMRL will be in charge of the overall  
project activities. CMRL will be responsible for coordinating with other concerned government  
departments. CMRL will be accountable to the GoTN (i.e. the EA). The implementation of 
Resettlement Plan (RP) requires  involvement of  various units  of CMRL at  different stages of 
project cycle. This section deals with roles and responsibilities of various institutions for a 
successful implementation of t he RP. The units of CMRL to be involved in the process are as  
follows: 
 
C.PROJECT IMPLEMENTATION UNIT (PIU), CMRL 
99. The PIU in CMRL headed by the Project Director (PD) is responsible for the overall  
execution of the project and implementation of the RP. The PIU will be assisted by General  
Consultant (GC). ToR for General Consultant is given in Appendix 7. This unit will prepare land  
plan, disbursal of compensation and RR assistance, monitor the implementation of resettlement  
plan and Gender Action Plan and monitoring the progress during the entire project period. 
D. Social and Environmental Management Unit (SEMU) supported by Social Management 
Consultant 
100. The roles and responsibilities of SEMU are given below 
 
 Preparation of Resettlement Plan· 
 Implementation of R&R activities with support of NGO 
 Land acquisition and R&R activities in the field · 
 Ensure availability of budget for R&R activities; · 
 Monitor land acquisition and progress of R&R implementation; · 
 Develop and implement a public consultation program and communication strategy 
for disclosure of RPF and Resettlement Plan 
 Liaison with district administration for government’s income generation and 
development programmes for the PAPs; · 
 Monitor physical and financial progress on land acquisition and R&R activities; · 
 Provide support for the affected persons on problems arising out of LA/ property 
101. The implementation schedule will be followed as per the overall project 
implementation and included in individual RP -s for each section. All activities related t o the land  
acquisition and resettlement will be planned to ensure that compensation is paid prior to 
displacement and commencement of civil works. Public consultation, internal monitoring and 
grievance redressal will be undertaken intermittently throughout the project duration. "
51,PDF page 51,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
49 
 
 
 
E. NON-GOVERNMENT ORGANIZATION (NGO) 
102. Resettlement relates  to human aspects and  economic rehabilitation that requires  
human resources development consisting of education, training, awareness generation, etc. Local  
NGO plays a very crucial role in implementation of resettlement and rehabilitation activities. The  
NGO will be  appointed by  CMRL to extend implementation  support to CMRL in  the form  of 
assisting affected families/persons during relocation and preparation of Income Restoration Plan  
(IRP) The cost of hiring NGO for assisting CMRL in resettlement plan implementation (and surveys 
required for updating of resettlement plan) has been provided with a budget of Rs.30,000,00 and  
the resettlement plan implementation is  expected to be completed by 24 months (March 2021 – 
March 2023) including disbursement of compensation for land acquired. The NGO will help 
educating PAPs on proper utilization of compensation and rehabilitation grant and help them in  
getting financial assistance. The NGO will be supervised by PIU/CMRL. The ToR for NGO is given  
in Appendix 8 
 
 
F. IMPLEMENTATION SUPPORT CONSULTANT(R&R) 
 
103. During implementation phase of RAP, CMRL will appoint a consultant(R&R) through  
General Engineering Consultancy (GEC) to assist CMRL in implementation of resettlement plan.  
The consultant will carry out due diligence in the implementation of resettlement and rehabilitation  
programmes as per the provisions of Right to Fair Compensation and Transparency in Land  
Acquisition, Rehabilitation and Resettlement Act, 2013 through periodic monitoring. The consultant 
will be responsible for (i) preparation of database of affected structures, families, persons, (ii)  
verification of database through field survey, (iii) improve monitoring system, (iv) capacity building  
of implementation staffs, (v) regular follow up implementation activities and other relevant 
activities. The consultant will report to PIU/CMRL. The ToR for the implementation support 
Consultant is given in Appendix 9. CMRL will monitor on the implementation of resettlement Plan  
based on the activities, including  their scope and  timeline and to provide periodic monitoring 
reports on social measures followed with relevant plans. MDBs will Monitor resettlement outcomes, 
their impacts on the standard of living of affected persons, and whether the objectives of the  
resettlement plan have been achieved by taking into account the baseline conditions and the  
results of resettlement plan implementation. 
G. MANAGEMENT INFORMATION SYSTEM (MIS) 
104. A well -designed MIS will be created and will be maintained at PIU. MIS is part of  
implementing NGO and M&E Consultant.  The MIS will be supported with approved software and  
will be used for maintaining the affected persons baseline socioeconomic characteristics, 
developing pre-defined reports, algorithms and calculations based on the available data and 
updating tables/fields for finding compensation and assistances, tracking the land  acquisition and 
resettlement progress. The individual entitlements, compensation calculations, structure valuation,  
etc. will be updated using MIS software. In addition, land acquisition notices, identity cards will also 
be generated thorough MIS. All que ries will be generated and the baseline data will also be  
maintained and updated as needed. The data and information required for periodical progress  
reports will be generated using MIS database. The required computer terminals and software will  
be established at PIU level in order to feed the data to be maintained in the web with backup at the 
Implementing Agency (CMRL). 
H. Capacity Building in CMRL 
105. Orientation and training of CMRL E&S teams in resettlement management will be  
undertaken at the beginning of the project. The training will focus on (i) principles and procedures 
of land acquisition; (ii) public consultation and participation; (iii) entitlements and compensation  
disbursement mechanisms; (iv) grievance redressal; and (v) monitoring of resettlement and 
livelihood restoration. "
52,PDF page 52,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
50 
 
 
 
Immediately one  Deputy Manager Social Development  will be added to the core E&S team.  
Starting from deployment of GC ie., start of updating RP as per DDC drawings upto start of civil  
works by which time affected families are relocated after disbursal of compensation and 
assistances, separate project teams will be in place: work on each MDB project will be handled by 
a team of one senior Manager assisted by one Deputy Manager Land Acquisition and one Deput y 
Manager Social Development, supported by a full team of staff experienced in land acquisition.  
From start of civil works upto commissioning the senior manager and deputy manager social  
development will continue. From start of operation, monitoring of gender action plan will be 
transferred to core E&S team of CMRL. 
I. Competent Authorities: 
106. The implementation of land acquisition and resettlement impacts will require approvals 
and clearance at various stages. The following officers will act as competent authorities for certain 
key activities. 
Table 8.1: Competent Authority for Approvals 
 
Approvals Competent Authority 
Resettlement Framework (RF) Empowered Committee, CMRL 
Approval for LA awards upto Rs 2 crore, award compensation  
including R&R benefits upto Rs 5 crore (As provided in the rule  
18 of Tamil Nadu RFCTLARR 2017) 
 
The District Collector 
Approval for award compensation is more than Rs 2 crore but  
not exceeding 8 crores and award including R&R benefits is  
more than Rs 5 crore, but not more than  Rs 20  crore (As  
provided in the rule 18 of Tamil Nadu RFCTLARR 2017) 
The District Collector shall make  
an award after getting the prior 
approval of the Commissioner of  
Land Administration. 
Approval for LA award if the amount is more than Rs 8 crore 
and including R&R benefits is more than Rs 20 crore (As 
provided in the rule 18 of Tamil Nadu RFCTLARR 2017) 
The Collector shall make an 
award after getting the prior 
approval of the State Government 
 
Changes in Policy provisions and Entitlement 
Empowered Committee, CMRL, 
after getting approval from State 
Government 
Staff requirements, Consultants/NGOs Appointments MD, CMRL 
Approval for issue of ID cards DC, CMRL 
Approval of disbursement of R&R Assistance DRO, CMRL 
Disbursement of R&R Assistance DRO, CMRL 
Approval for structure valuation Panel Engineer 
Approval for shifting and relocation of community assets DRO, CMRL 
Approval of Resettlement sites, House site, issue of titles etc, DRO, CMRL 
Resolution of disputes Govt. HPC "
53,PDF page 53,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
51 
 
 
 
J. GRIEVANCE REDRESSAL MECHANISM (GRM) 
 
107. Grievance Redressal Mechanism (GRM) will be established at two -levels, one at the  
field level, PIU and second at the Implementing Agency (IA) level. The GRM will receive, evaluate  
and facilitate the resolution of affected person concerns, complaints and grievances. GRM will  
provide an opportunity to the affected persons to have their grievances redressed prior to 
approaching the State level LARR Authority, constituted by Government of Tamil Nadu in 
accordance with Section 51(1) of the RFCTLARR Act, 2013. GRM is aimed to provide a trusted  
way to voice and resolve concerns linked to the project and to be an effective way to address  
affected persons concerns without allowing it to escalate resulting in delays in project 
implementation. 
108. A set of procedures for receiving, recording, and handling complaints should be 
available in the GRM. They should include procedures for recording, registering, and sorting  
grievances; conducting an initial assessment of grievances; referring grievances to appropriate  
units or persons; determining the resolution process; making decisions, including parameters and  
standards for accurate and consistent decision making; directing relevant agencies responsible for  
implementing decisions; notifying complainants and other affected parties of eligibility, the 
resolution process, and outcomes; and tracking, monitoring, documentation, and evaluation. The  
procedures should be supplemented with time frames for grievance handling 
109. The GRM will aim to provide a time -bound and transparent mechanism to voice and  
resolve social and environmental concerns linked to the project. The GRM is not intended to 
bypass the government’s inbuilt redressal process, nor the provisions of the statute, but rather it is 
intended to address affected persons concerns and complaints promptly, making it readily 
accessible to all segments of the affected persons and is scaled to the risks and impacts of the  
project. The project resettlement plan provide for entitlements for  the various types of losses  
corresponding to the tenure and an institutional mechanism to disburse compensation and 
rehabilitation and resettlement assistances. A consultations  and disclosure plan is also provided  
for meaningful consultations and timely disclosure. The GRM is expected to resolve the grievances 
of the affected persons arising in the implementation of the subproject resettlement plan in a  
transparent and timely manner. The decision of the GRM will be final unless vacated by the LARR  
Authority. The GRM will continue to function, for the benefit of the affected persons, during the  
entire life of the project including the defect liability period. The response time prescribed for the  
GRM would be four weeks. Other than disputes relating t o ownership rights and apportionment  
issues on which the LARR Authority has jurisdiction, GRM will review grievances involving 
eligibility, valuation, resettlement and rehabilitation entitlements, relocation and payment of 
assistances. All costs involved in resolving the complaints (meetings, consultations, 
communication and reporting / information dissemination) will be met out from the Project  
fund. 
 
K. Interface 
110. Aggrieved persons can communicate their grievance to Executing Engineer, CMRL or  
to Project LAO / SDO, CMRL preferably through NGO or directly. A Grievance Redressal 
Mechanism (GRM) will be established at two -levels, one at the field level, PIU and second at the  
PMU level. In case of grievances that are immediate and urgent in the perception of the 
complainant, the safeguard Officer from PIU and the NGO will provide the most easily accessible 
or first level of contact for the quick resolution of grievances. Contact phone numbers and names 
of the concerned staff and contractors, will 37 be posted at all construction sites in visible 
locations. 
(i) 1st level grievance. The Executive Engineer/ LA/SDO with the assistance of the NGO will  
receive and record the complaint at the site. Alternatively, the complaint can be 
registered by phone call, message, email, or on the CMRL website. The complaint will "
54,PDF page 54,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
52 
 
 
 
be reviewed and PIU and NGO staff together will try to resolve the issue on -site in  
consultation with the aggrieved party. This will be done within 7 days of receipt of a  
complaint/ grievance. 
(ii) (ii) 2nd level grievance. All grievances that cannot be redressed within 7 days at the field  
level will be brought to the notice of the Grievance Redressal Committee. The GRC will  
resolve the grievance within 4 weeks of receipt of a complaint/ grievance in  discussion 
with the NGO and in consultation with the PIU Executive Engineer. The Chairman for  
the GRM second level committee shall be CGM level officer nominated by Competent  
Authority of CMRL. 
L. Grievance Redressal Committee (GRC) 
111. The GRC will comprise of Chairman (Project and Planning), Project Director (PD),  
Project Land Acquisition Officer (LAO) and Project Social Development Officer (SDO). The SDO  
will function as its member secretary. It shall also comprise of representatives from the PAPs,  
women, NGO and the local body.  Petitions received or complaints or grievances will be received  
by the Executing Engineer, CMRL. The field staff will maintain a register of all petitions received  
with details of date of receipt of the petition, date of hearing, if any, along with nature of 
complaint/concern, action taken and date of communication sent to petitioner. Communication, in  
writing will be sent to the aggrieved person about the date, time and venue of the hearing and 
make it known that s/he is entitled for pe rsonal hearing and that representation through proxy will  
be not be entertained. Communication will also be sent through implementation support NGO to  
ensure that the petitioner is informed about the date of hearing. The grievance will be 
communicated to GRC by Executing Engineer. The complaint/concern will be redressed in four - 
weeks and written communication will be sent to the complainant about the decision taken. 
112. Affected persons who may not be satisfied with GRC redressal, are free to submit 
their grievances to the one-man Land Acquisition, Rehabilitation and Resettlement Authority 
(LARRA) nominated by the Government. Stakeholders can also access MDBs` Accountability  
Mechanism (available on their respective websites). The process flow is depicted in  Figure 8.2. 
Format of grievance reporting form is placed at Appendix 10 
113. The main responsibilities of the GRC are: 
 
i. To provide support to Project Affected Persons (PAPs) on problems arising out of  
eligibility for Resettlement Plan, provided entitlements compensation and assistance 
required. 
ii. To record the grievance of the PAPs and solve them within stipulated time frame. 
iii. To report to the aggrieved parties about the development regarding their grievances 
and decision of CMRL 
iv. GRC shall meet regularly on a prefixed date during implementation of RP. 
v. Problems and complaints arising out of land acquisition and relocation of utilities 
 
Grievances process: 
114. Petitions received or complaints or grievances will be received by the Executing  
Engineer, CMRL. The field staff will maintain a register of all petitions received with details of date  
of receipt of the petition, date of hearing, if any, along with nature of complaint/concern, action  
taken and date of communication sent to petitioner. Communication, in writing will be sent to the  
aggrieved person about the date, time and venue of the hearing and make it known that s/he is  
entitled for personal hearing and that representation through proxy will be not be entertained.  
Communication will also be sent through implementation support NGO to ensure that the petitioner "
55,PDF page 55,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
53 
 
 
 
is informed about the date of hearing. The grievance will be communicated to GRC by Executing  
Engineer. The complaint/concern will be redressed in four-weeks and written communication will 
be sent to the complainant about the decision taken.  Affected persons who may not be satisfied  
with GRC redressal, are free to submit their grievances to the one-man Land Acquisition, 
Rehabilitation and Resettlement Authority (LARRA) nominated by the Government. Stakeholders 
can also access MDBs` Accountability Mechanism (available on their respective websites). 
 
 
 
Figure 8. 1: Roles of Teams in Implementation of RP 
 
 
 
 
 
 
 
 
"
56,PDF page 56,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
54 
 
 
GRIEVANCE 
NOT REDEREESED 
NOT REDRESSED 
 
Figure 8.2: Grievance Redress Mechanism for PAP Listing, Disbursal, RP and LRP 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
NOT REDRESSED 
 
 
Land Acquisition, 
Rehabilitation and 
Resettlement Authority 
 
GRIEVANCE 
REDRESSED 
 
SECOND LEVEL OF 
GRIEVA 
REDRES 
NCE 
SAL 
  
 
 
DISPLACED 
PERSON 
 
FIRST LEVEL OF 
GRIEVANCE 
REDRESSAL 
 
GRC HEADED BY EE PIU 
 
GRIEVANCE 
REDRESSED 
 
GRC HEADED BY 
Chairman/Project Director 
 
GRIEVANCE 
REDRESSED 
 
High Court /Supreme Court "
57,PDF page 57,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
55 
 
 
 
 
IX. RESETTLEMENT PLAN IMPLEMENTATION 
115. The land acquisition and resettlement implementation will be coordinated with  
the commencement of civil works. The required co -ordination has contractual implications,  
and will be linked to procurement and bidding schedules, award of contracts, and release of  
encumbrance free land to the contractors . In accordance with section 38 of RFCTLARR Act  
2013, the Collector shall take possession of land after ensuring that full payment of 
compensation as well as rehabilitation and resettlement entitlements are paid or tendered to  
the entitled persons within a period of three months for the compensation and a period of six  
months for the monetary part of rehabilitation and resettle ment entitlements listed in the  
Second Schedule commencing from the date of the award made under section 30. The  
Collector shall be responsible for ensuring that the rehabilitation and resettlement process is  
completed in all its aspects before displacing the affected families. The project will provide  
adequate notification, counselling and assistance to affected persons so that they are able to 
move or give up their assets without undue hardship before commencement of civil works  
and after receiving the compensation and R&R assistances. 
 
116. The handing over of land to the contractor will be organised in two sections.  
Sections having no involuntary resettlement impacts will be handed over first followed by the 
balance land. Wherever the contractor uses private land for storage of material or movement 
of vehicles and machinery or diversion of traffic during civil works, in addition to prior written  
consent and rental for the period of usage, the contractor will restore the land to its original  
condition and the same will be ensured by the PIU 
 
A. Disbursement of Compensation and Entitlements 
 
117. In order to ensure that: (i) the affected person need not make frequent visits to  
his/her bank for depositing the physical paper instruments; (ii) s/he need not apprehend loss  
of instrument and fraudulent encashment; and (iii) the delay in realization of proceeds after  
receipt of paper instrument is obviated, all disbursement of compensation for land and  
structure and R&R assistances shall be done only through Electronic Clearing Service (ECS) 
mechanism and charges for ECS, if any, will be borne by PIU. If the affected persons  
destination branch does not have the facility to receive ECS (Credit), then the disbursement  
shall be done through respective lead banks’ IFSC (Indian Financial System Code). No cash 
payment will be made. 
 
118. The NGO and PIU, while collecting bank particulars from the affected persons,  
will also check with the respective bank branches if the branch has ECS (Credit) 
mechanism, and if not, details of lead bank offering the facility will be collected to facilitate  
ECS transfer. Wherever new accounts are to be opened, preference will be given to bank’s  
having ECS (Credit) facility. The bank account particulars of the affected person as part of  
the micro plan will be submitted to the Managing Director (MD), CMRL for disbursement. 
B. RESPONSIBILITIES FOR LAND ACQUISITION AND IMPLEMENTATION OF 
RESETTLEMENT PLAN 
 
119. The roles and responsibilities in implementing the resettlement plan is vested 
with the following agencies. 
Chennai Metro Rail Ltd 
 Prepare land plan, disburse compensation and assistances, acquire land 
 Implement RP, LRP and GAP "
58,PDF page 58,"  Resettlement Plan for Chennai Metro Rail Phase II – Corridor 4  
56 
 
 
 
 
General Consultant 
 Assist CMRL in implementation and monitoring of RP, LRP and GAP. GC  
will be engaged by CMRL with approval of MDB. 
NGO 
 Assist CMRL in implementation and monitoring of RP and LRP. NGO will  
be engaged by CMRL. 
Multilateral Development Bank 
 Monitor disbursal of compensation and assistances, implementation of 
RP, LRP and GAP through periodic Reports submitted by CMRL and  
External Monitoring & Evaluation Agency/Specialist engaged by CMRL 
in consultation with MDB. 
 
IMPLEMENTATION SUPPORT CONSULTANT 
The role is to assist CMRL in review of documentation and monitoring implementation 
of RP, livelihood Restoration Plan and Gender Action Plan. 
 
C. ROLE OF NON-GOVERNMENT ORGANIZATION (NGO) 
120. An NGO will be appointed by CMRL to extend implementation support to CMRL 
in the form of assisting affected families/persons during relocation and preparation of Income 
Restoration Plan (IRP). The NGO will help educating PAPs on proper utilization of 
compensation and rehabilitation grant and help them in getting financial assistance. The  
NGO will be supervised by SDO, SMU. 
 
 
i. The NGO will play a key role in the implementation of the resettlement plan. Their  
tasks will include the final verification of affected persons, consultations, 
establishment of support mechanisms and facilitate the delivery of the rehabilitation  
assistances as per the resettlement plan provisions and to ensure that the affected  
persons receive all the entitlements as per the R&R policy of the project. 
ii. Key activit ies of the NGO in relation to resettlement planning and implementation  
include: (i) assist PIU in verification and updating, if required, the database of  
affected families and persons based on detailed design, and verify the vulnerable  
households affected by land acquisition and involuntary resettlement and issue ID  
cards; (ii) prepare micro plan and get vetted by PIU; (iii) facilitate the process of  
disbursement of compensation to the affected persons in coordination with the PIU  
and informing the affected  persons of the compensation disbursement process and  
timeline; (iv) assist affected persons in opening bank accounts explaining the 
implications, the rules and the obligations in having a bank account and how s/he can 
access the resources s/he is entitled  to; (v) assist the affected persons in ensuring a  
smooth transition (during relocation of the affected persons), helping them to take  
salvaged materials and shift; (vi) in consultation with the affected persons, inform the  
PIU about the shifting dates agreed with affected persons in writing and the 
arrangements they desire with respect to their entitlements; (vii) organize training  
programs for income restoration; (viii) conduct meaningful consultations throughout  
the resettlement plan implementation and ensure disclosure of the gist of 
resettlement plans in an accessible manner to the displaced persons; (ix) assist  
affected persons in grievance redressal process; (x) assist PIU in keeping detailed  
records of progress and monitoring and reporting system of resettlement plan 
implementation; and (xi) act as the information resource centre for community 
interaction with the project and maintain liaison between community, contractors and  
project implementing unit, during the execution of the works. "
