page,reference,text
53,PDF page 53," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   40 
 
CHAPTER-6 
RESETTLEMENT POLICY AND LEGAL FRAMEWORK 
 
6.1 LEGAL FRAMEWORK 
 
This chapter discusses about the existing law and regulations of the country and state those 
are applicable to the proposed Mumbai Metro Rail Line-III corridor. In addition, JICA 
Guidelines 2010 is adopted since the Japanese ODA loan will be utilized for the 
implementation of the project. It is very important to analyse the Acts and Policies to 
understand the legalities and procedures in im plementing project and to identify the gaps 
and area where there is a need for strengthening to comply with JICA Guidelines for 
Environmental and Social Consideration of pr oject affected people. Therefore, the legal 
framework in which the proposed metro rail project will be implemented with respect to social 
issues as well as JICA guidelines for environmental and social consideration has been 
summarized in this chapter. The applicable laws on land acquisition and resettlement for the 
Mumbai metro rail project are: 
 
¾ Land Acquisition Act,1894(Amended in 1984) 
¾ Mumbai Metropolitan Region Development Authority Act, 1974 
¾ National Rehabilitation and Resettlement Policy, 2007; 
¾ JICA Guidelines for Environmental and Social Consideration, April 2010 
¾ Resettlement and Rehabilitation Policy for Mumbai Urban Transport 
Project(MUTP),1997(Amended in 2000) 
 
The following section deals with these policies with a comparison and subsequently deals 
with the entitlements and eligibility for compensation and other resettlement entitlements. 
 
6.2 LAND ACQUISITION ACT, 1894 (AMENDED IN 1984) 
 
The most relevant Indian regulation for facilitating resettlement and rehabilitation is the Land 
Acquisition Act, 1894(amended 1984). This Act is the principal document for procedures to 
be followed for acquisition of private land by the Government for public purposes and for 
determining compensation. The Act ensures that no person is deprived of land under this Act 
and entitles PAPs to a hearing before the actual acquisition. While this Act does not per se 
provide for mitigation measures, Section 23 of the Act discusses compensation at market 
price, the market value of land being determined at the “date of publication of the 
notification”. However, for land acquisition, this Act will not be applicable for displacement of 
temporary huts. Procedures set out include: (i) Preliminary notification (Section 4); (ii) 
Declaration of Notification (Section 6); (iii) No tice to persons interested (Section 9); (iv) 
Enquiry and award (Section 11); (v) Possession (Section 16). Summary features of LAA are 
presented in Box No.6.1 .The proposed project entails acquisition of land along the 
alignment and land will be acquired under this Act.  
 
The main elements of the LAA are: 
 
¾ Land identified for the purpose is placed under Section 4 of the LAA for notification. 
Objections must be made within 50 days to the District Collector (DC, is the highest 
administrative officer of the concerned District). Once the land has been placed 
under Section 4, no further sale or transfer is allowed. 
 "
54,PDF page 54," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   41 
 
 
 
¾ The land is then placed under Section 6 of the LAA. This is a declaration that the      
Government intends to acquire the land. The DC is directed to take steps for the 
acquisition, and the land is placed under Section 9. Interested parties are then invited to 
state their interest in the land and the price. Under Section 11, the DC will make an 
award within two years of the date of publication of the declaration. Otherwise, the 
acquisition proceedings shall lapse. 
 
¾ In case of disagreement on the price awarded,  within 6 weeks of the award, the parties 
(under Section 18) can request the DC to refer the matter to the Courts to make a final 
ruling on the amount of compensation. 
 
¾ Compensation for land and improvements (such as houses, wells, trees, etc.) is paid by 
the project authorities to the State Government, which in turn   compensates 
landowners. 
________________________ 
1. Whenever it appears to the appropriate government that land in any locality is needed or is likely to 
be needed for any public purposes a notification to that effect shall be published in local news 
paper(at least one in local language of the region) which empowers project proponent to enter in 
land[4(1)] for survey and any project related work.  
2. Any person interested in any land which has been notified under Section 4(1) within thirty days from 
the date of publication of the notification, object to the acquisition of land in writing to District 
Collector. 
3. When the appropriate Government is satisfied that any land is needed for public purposes; a 
declaration shall be made to that effect under the signature of secretary to such Government or of 
some officer duly authorised to certify its orders. 
4. The District Collector shall then cause public notice to be given at convenient places on or near the 
land to be acquired. Such notice shall state the particulars of the land so needed and require 
serving all entitled persons. 
5. The Collector if satisfied with the LA proceedings under said Act; may declare award which shall 
cover true area of land, compensation amount and other provisions of the Act. 
6. When Collector has made award under Section 11, he may take possession of the land, which shall 
there upon vest absolutely with the Government free from all encumbrances. 
7. Section 18 to Section 28 deals with intervention of court in land acquisition processes. 
¾ In case of delayed payments, after placement under Section 9, an additional 9 percent 
amount per annum is to be paid for the first year and 15 percent for subsequent years. 
 
BOX NO.6.1:  FEATURES OF LAA
SECTIONS OF 
LA ACT, 1894 DESCRIPTION 
3 Definition 
4 Power1 of officers to enter for survey work 
5 Payment for damage 
5A Hearing2 
of Objections 
6 Declaration3 that is required for a public purpose 
7 After declaration, Collector to take order for acquisition 
8 Land to be marked out, measured and planned 
9 Notice4 to persons interested 
10 Powers to require and enforce the making of ……. 
11 Enquire 5 
 and award by Collector 
12 Award of Collector when to be final 
13A Correction of Clerical Errors, etc. 
16 Power6 to take possession 
17 Special power in cases of urgency 
18 Reference7 to court 
"
55,PDF page 55," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   42 
 
6.3 MUMBAI METROPOLITAN REGION DEVELOPMENT AUTHORITY ACT, 1974 
 
This Act may be called the Mumbai Metropolitan Region Development Authority Act, 
1974.The Act has been prepared for forming Brihan Mumbai and certain areas round about 
into a Mumbai Metropolitan Region, to provide for the establishment of an Authority for the 
purpose of planning,co-ordinating and supervising the proper, orderly and rapid development 
of the areas in that Region and of executing plans, projects and schemes for such 
development, and to provide for matters connected therewith.  
 
The MMRDA Act,1974 provides land acquisition process and procedures for the projects, 
including valuation method of land compensation. According to Section 32 (2), discharging 
any of Authority’s functions or exercising any of  its powers or carrying out any of its projects 
or schemes or development programmes are deemed to be public purpose; and on receipt 
of representation of the Authority, State Gove rnment can acquire the land. For land in urban 
areas acquired under this Act, the amount of compensation under Section 35, is 100 times 
the net average monthly income actually derived from such land during the period of the five 
consecutive years immediately preceding the date of publication of the notification under 
Section 32. When the amount of compensation for acquisition is not paid on or before 
possession of the land, the Competent Authority has to pay interest at the rate of 4% for first 
six months and thereafter at the rate of 9% per annum. The main elements of the Act are 
given in Table 6-1. 
 
TABLE 6.1  
MAIN ELEMENTS OF LAND ACQUISITION AS PER MMRDA ACT, 1974 
SECTION ASPECT DESCRIPTION 
Section 32 Power to acquire Land For any projects, schemes or development 
programmes, State Government may acquire land in 
any part of Metropolitan region for public purpose by 
publishing in the Official Gazette a notification to the 
effect. On publication of the notification, the land shall 
vest absolutely in the State Government free from all 
encumbrances.  
Section 33 Power to  require 
person in possession of 
land to surrender or 
deliver possession 
thereof 
To surrender or deliver possession thereof to the State 
Government or any person duly authorized by it in this 
behalf 
within a period of 30 days of the service of the notice. 
 
Section 34 Right to receive an 
amount for acquisition 
Person from whom land is acquired shall be entitled to 
receive an amount from State Government. 
Section 35 Determination of 
amount for acquisition of 
land in Municipal areas 
• Amount for acquisition of land acquired under  
section 32 of this Act shall be determined and paid 
by agreement between the State Government and 
the person to whom it is payable.  
•  Where no such agreement can be reached, the 
amount of compensation under Section 35, shall be 
100 times the net average monthly income actually 
derived from such land during the period of the five 
consecutive years immediately preceding the date of 
publication of the notification under Section 32. 
Section 36 Appointment of the 
amount for acquisition 
Where the owner of the land and the owner of the 
building are different persons or several persons claim 
for compensation, the Competent Authority shall 
determine the persons who in its opinion are entitled to 
receive the amount. 
Section 37 Payment of amount for 
acquisition on deposit 
If the persons entitled to the amount do not consent to 
receive it, the Competent Authority shall deposit the "
56,PDF page 56," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   43 
 
SECTION ASPECT DESCRIPTION 
the same in court amount in the Bombay City Civil Court and in any 
other municipal area in the court of the District Judge. 
The court shall deal with the amount so deposited in 
the manner laid down in sections 32 and 33 of Land 
Acquisition Act,1894.   
Section 38 Power in relation to 
determination of amount 
 
Section 39 Payment of interest When the amount of compensation for acquisition is 
not paid on or before possession of the land, the 
Competent Authority has to pay interest at the rate of 
4% for first six months and thereafter at the rate of 9% 
per annum. 
Section 40 Appointment of 
Competent Authority 
The State Government may appoint an officer not 
lower in the rank than that of Deputy Collector or 
Executive Engineer to be a Competent Authority for 
the purposes.  
Section 41 Appointment of Tribunal  
Section 43 Alternative 
accommodation 
The duty of the Authority is to provide alternative 
accommodation only to those persons who are 
occupiers of residential premises in the building, either 
as an owner or tenants before eviction.  
 
6.4 THE NATIONAL REHABILITATION  AND RESETTLEMENT POLICY, 2007 
 
The National Rehabilitation & Resettlement Policy, 2007 for Project Affected Families (PAFs) 
have been prepared by the Department of Land Resources, Ministry of Rural Development, 
Government of India on 31 October 2007( Annexure-6.1). The policy stipulates the minimum 
benefits to be ensured for persons displaced due to acquisition of land for public purposes. 
The policy aims to minimize displacement and pr omote, as far as possible, non-displacing or 
least displacing alternatives. The policy al so aims to ensure adequate rehabilitation package 
and expeditious implementation of the rehabilitation process with the active participation of 
those affected. The policy also recognizes the need for protecting the weaker sections of the 
society especially members of the Scheduled Castes and Scheduled Tribes. 
 
The Policy is applicable to projects displacing  400 or more families en masse in plain areas, 
or 200 or more families en masse in tribal or  hilly areas, Desert Development Programme 
(DDP) blocks, areas mentioned in Schedule V and Sc hedule VI of the Constitution of India. 
However, the basic principles of policy can be applied to rehabilitation and resettlement of 
PAFs regardless of the number of PAFs. The policy provides specific measures for 
vulnerable and poor groups. As of now there is no law on rehabilitation and resettlement in 
the country. Land Acquisition and Rehabilitation & Resettlement Bill 2011 has been 
introduced in Lok Sabha (Parliament of Indian Government) on September 7, 2011. It is 
currently in India's parliament for review, as Bill number 77 of 2011.  
 
The salient features and the statements of the NRRP-2007 are as follows: 
 
¾ SIA shall be mandatory for all projects involving displacement of 400 or more families 
en mass in plain areas, or 200 or more families en mass in tribal or hilly areas etc. Co-
ordination with EIA in the context of the public hearing done in the project affected area 
for EIA shall also cover issues related to SIA. 
¾ Consultations with project affected people and disclosure of relevant information to 
them at various stages of resettlement planning; "
57,PDF page 57," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   44 
 
¾ Affected people without legal rights also need to be assisted (affected people 
categorized landless agricultural workers, forest dwellers, tenants and artisans who are 
critically dependent on the acquired assets for their subsistence/ livelihood); 
¾ Prepare resettlement plans that are disclo sed to the project affected people in draft 
form, and reviewed and approved by competent authorities; 
¾ Collection of socio economic base line data for project affected households; 
¾ Project displaced persons (whose entire land is tak en) will receive land in lieu of their        
loss. In addition to this, cash assistance will be paid for regaining livelihood; 
¾ Vulnerable project affected people will get extra cash/kind assistance; 
¾ Purchase of land from any project affe cted persons would be through consent award 
(negotiation of rate between land owner and project authority); 
¾ The Grievance Redressal Cell shall have representatives of women, Schedule Castes, 
and Schedule Tribes residing in the affected zone. The Cell shall have the power to 
consider and dispose of all complaints relating to resettlement and rehabilitation 
against the decision of the Administrator/R&R Committee at Project level; 
¾ A monitoring cell should be constituted under the project; 
¾ Each project affected family comprising of rural artisan/small trader and self employed 
person shall get one-time financial assistanc e for construction of working shed/shop 
for livelihood support.  
 
The R&R assistance (entitlements) are given in Box: 6.2.  
 
BOX NO 6.2 : R&R ASSISTANCE OF NRRP-2007 
 
Resettlement & Rehabilitation assistance(entitlements) as under: 
• Transition Allowance of Rs 4,000/- per household. 
• Shifting allowance of Rs 10,000 per household ; 
• Assistance of Rs 15,000/- for loss of cattle shed ; 
• If the affected party getting displaced is a rural artisan, small trader or self employed 
person assistance of Rs 25,000/- for construction of working shed or shop ; 
• House construction assistance for those living below poverty line equivalent to the 
latest construction cost of Indira Awas Yojana Scheme for Rural Areas and cost of 
house construction under JNURM for Urban Areas. 
• Rehabilitation grant equivalent to 750 days of minimum agricultural wages to those 
families  losing livelihood; 
• Training Assistance of Rs 4,000/- for income generation per household; 
• Temporary employment in the project co nstruction work to Affected Persons 
• One time additional financial assistance equivalent to 300 days of minimum wages 
for vulnerable  group; 
• Each ST affected family shall get an additional one time financial assistance 
equivalent to five hundred days minimum agricultural wages for loss of customary 
rights or usage of forest produce 
 
 
 
 
 
 
 "
58,PDF page 58," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   45 
 
6.5 JICA’s GUIDELINES ON INVOLUNTARY RESETTLEMENT 
 
The JICA guidelines for environmental and social considerations 1 are applicable to this 
project subject to provisions in this SI A report. The Resettlement Action Plan (RAP) has 
been developed in accordance with the requirements of the JICA on Involuntary 
Resettlement. The involuntary resettlement may cause severe long-term socioeconomic 
hardships, impoverishment and environmental damages unless appropriate measures are 
carefully planned and carried out. The JICA requires that involuntary resettlement should be 
avoided where feasible, or minimize exploring all viable alternative project designs. In cases, 
it becomes unavoidable, then the affected persons should be meaningfully consulted 
providing them an opportunity to participate in planning and implementing the resettlement 
programme. They should be assisted in their efforts to improve their livelihoods and standard 
of living or at least to restore these, in real terms, to pre-displacement levels or to levels 
prevailing prior to the beginning of project implementation, whichever is higher. This 
approach endorses the eligibility of all the categories of persons, whether with formal legal 
rights or without these rights, in a project, but occupying project area prior to the cut-off date 
established by the borrower and acceptable to the Bank. 
 
6.6 RESETTLEMENT AND REHABILI TATION POLICY FOR MUTP, 1997  
 
The existing state Acts/Laws/Bill that are to  be applicable to the project from the social 
issues point of view have some or other gaps that do not comply with JICA Guidelines on 
Environmental and Social Consideration which basically follows World Bank Operational 
Policy 4.12. MMRDA Act, 1974 gives directives for the acquisition of land in the public 
interest and provides alternative accomm odation only to owners and tenants. NRRP-2007 
does not provide replacement cost for the loss of land and assets but it gives amount of 30% 
solatium above the market price of land calculated. The market price is based on average of 
registration value. Moreover, the NRRP, 2007 recognizes non-titleholders that have been 
present in the project affected area continuously for at least 3 years prior to the declaration 
of the area as an affected area. 
 
To minimize the gap between National and International Policy, Government of Maharashtra 
had appointed a task force in 1995 under the chairmanship of a former chief secretary to the 
state of Maharashtra consisting of members from the Government, private sector, NGOs and 
civil society to prepare a policy framework for resettlement and rehabilitation of persons 
affected by the project. Based on the recommendations of the committee, GOM had issued 
a Government Resolution (GR) adopting the policy in March, 1997 which was later amended 
to incorporate certain changes suggested by the Bank to bring the policy in line with the 
World Bank’s Operational Directive 4.30 on involuntary resettlement. This policy is called 
Resettlement and Rehabilitation for Mumbai Urban Transport Project, 1997 (as amended in 
December,2000). 
 
The R&R policy shall be applicable to all the sub-projects described in the Borrower’s Project 
Implementation Plan (BPIP) for the MUTP and also the sub-projects identified for inclusion in 
the subsequent phases of MUTP. The main objectives and principles of the policy are: 
 
a) Involuntary resettlement should be avoided or minimized where feasible, exploring all 
viable alternative project designs. 
b) Where displacement is unavoidable, re settlement plans should be developed. All 
involuntary resettlement should be conceived and executed as development programs, 
                                                            
1 The Guidelines for Environmental and Social Considerations (hereafter, the “new Guidelines”) and the Objection Procedures based on the 
Guidelines for Environmental and Social Considerations (hereafter, the new “Objection Procedures”) were put into effect on July  1,2010. 
 "
59,PDF page 59," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   46 
 
ensuring that PAHs are provided sufficient in vestment resources and opportunities to 
share in project benefits. Displaced persons should be  
 
¾ Compensated for their losses at full replacement cost prior to the actual move;  
¾ Assisted with the move and supported during the transition period in the resettlement 
site; and  
¾ Assisted in their efforts to improve their former living standards, income earning 
capacity, and production levels, or at least to restore them. Particular attention should 
be paid to the needs of the poorest groups to be resettled. 
 
The policy ensures meaningful consultati ons with stakeholders in planning and 
implementation of the resettlement program in order to suitably accommodate their inputs 
and make rehabilitation and resettlement plan more participatory and broad based. The 
policy ensures benefits of R&R to PAPs including non-title holders if they are enumerated 
during baseline survey for lost assets at replacement value. The policy also ensures 
payment of compensation and resettlement assistance prior to taking over the possession of 
land and commencement of any construction acti vities. The policy offers two resettlement 
options to the affected community. First is township option wherein a fully developed plot of 
25 sq.m in a green field site is allotted and second option is a tenement of 20.91 sq.m in 
multi-storeyed buildings. Vulnerable households such as women headed households, 
handicapped and the aged will be given additional package of rehabilitation services. 
Provision of employment and training for t hose who permanently lose their jobs. The 
Grievance Redressal Committee appointed by R&R Agency comprising its officials and 
representative of NGOs shall have the power to consider and dispose of all complaints 
relating to resettlement and rehabilitation issues(Annexure-6.2).  
 
6.7 ELIGIBILITY AND ENTITLEMENT MATRIX 
 
PAPs entitled for compensation and rehabilitation are (i) PAPs losing land and other assets 
with legal title/traditional land rights will be co mpensated, and PAPs will be rehabilitated (ii) 
tenants (iii) owners of buildings,  or other objects attached to the land; (iv) PAPs losing 
business, income, and salaries; (v) assistance to the non title holders(squatters, etc). 
Compensation eligibility is limited by a cut-off date as set for the project on the day of the 
PAP census survey. It is on this date that all impacted persons will be identified and the 
nature of the impact disclosed. PAPs who settle in the affected areas after the cut-off date 
will not be eligible for compensation and/or other assistance. They, however, will be given 
sufficient advance notice, requested to vacate premises and dismantle affected structures 
prior to project implementation. Their dismantle d structures will not be confiscated and they 
will not pay any fine or suffer any sanction. 
 
For land acquisition, generally the MMRDA may offer two options to the land owners. 
These include (i) cash compensation,(ii) award of TDR.  
 
The non-resident land owners are eligible for market value of the land and building according 
to Land Acquisition Act, 1894. Market value of the land is determined on the rates prevailing 
at the date of the publication of the notice under Section 4. The market value is based on 
Annual Ready Reckoner rates. A brief note on pr ocess of finalising Ready Reckoner rates is 
presented in Annexure-6.1. In addition to the market value of the land, an amount of 12% 
per annum on such market value for the period commencing on and from the date of the 
publication of the notification under Section 4, in respect of such land to the date of the 
award or the date of taking possession of the land, whichever is earlier and a solatium of 
30% on such market value in consideration of the compulsory nature of acquisition is also 
payable. "
60,PDF page 60," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   47 
 
 
The facility of Transferable Development Rights (TDRs)2 will be available as an alternative 
to compensate under the LA Act, as per Development Control Regulations (DCRs) for 
Greater Mumbai 1991. Such award will entitle the owner of the land to Floor Space Index 
(FSI) in the form of a Development Rights Certificate (DRC). 
 
In case of resident landlords, tenement in the R&R colony is provided in addition to the legal 
compensation fixed by competent authority under LA act. However, resident landlords who 
opt for cash supplement in lieu of 20.91 sq.m. of structure in a resettlement colony, the cash 
supplement will be offered as per the market price for similar typologies of affected 
structures.  
 
The people who do not have legal title, affected by this project and losing houses are entitled 
to tenements of area measuring 20.91 sq.m. The affected shopkeepers are entitled to an 
equivalent area, if affected area is less than 20.91 sq.m. If the affected area is more than 
20.91 sq.m., the owners would be provided commercial unit up to 20.91 sq.m. area free of 
cost and they would be entitled for maximum area up to 70 sq. m. However, they have to 
pay the cost of above 20.91 sq.m. In addition, there is a provision for providing 
compensation to those whose travel distances to place of work increases. The entitlement 
matrix provides category wise details regarding the entitlements in relation to the R&R 
principles enumerated above. The following Table 6.2 presents the entitlement matrix for the 
proposed metro rail project. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
                                                           
 
2 Under the land use regulations in Mumbai,the Government of Maharashtra(GoM) has established a maximum 
Floor Space Index(FSI) for each location in the city.Developers cannot exceed these maximum limits when 
constructing buildings.However, as an incentive for developers to construct low-cost housing, the GoM has 
given the developers the rights to exceed these limits. The TDR is available as an alternative to compensation 
under the LA Act.TDRs are especially valuable because the right to exceed the legal density can be transferred 
from slum areas to suburb areas and can be used for more intensive development. The developer may either use 
the TDRs to construct and sell the additional space generated from the higher FSI or sell the right to another 
user.  "
61,PDF page 61," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   48 
 
TABLE 6.2 
MUTP R&R ENTITLEMENT MATRIX 
S. 
No 
Impact 
Category 
Legal 
Compensation 
Rehabilitation 
Monetary 
Supplementary 
Type of Shelter 
related 
Rehabilitation 
Price to be 
Charged 
1 Non-resident 
land 
Owners(includin
g farmers and 
horticulturist 
Market value of 
land and building 
according to LA 
Act. 
Nil Nil  
 Non-resident 
lessees 
Appointment of 
compensation for 
the unexpired 
period of lease 
according to LA 
Act. 
Nil Nil  
2 Resident 
landlord(land 
and building 
including 
farmers and 
horticulturists) 
As in 1 above Nil Cash supplement 
equivalent to cost of 
construction of floor 
space(subject to a 
max. of 20.91 sq.m) 
occupied prior to 
resettlement. 
OR 
Floor space equal to 
self occupied floor 
area,subject to 
maximum of 70 
sq.m.,irrespective of 
use of floor space. 
 
 
 
First 20.91 
sq.m of floor 
space free 
of cost and 
at actual 
cost for the 
area in 
excess 
thereof. 
 Resident lessee 
of land and 
building 
Apportionment of 
compensation for 
the unexpired 
period of lease 
according to LA 
Act. 
Nil Floor space equal to 
self occupied floor 
area,subject to 
maximum of 70 
sq.m.,irrespective of 
use of floor space 
First 20.91 
sq.m. of 
floor space 
free of cost 
and at 
actual cost 
for area in 
excess 
therof. 
 
3. 
Resident 
lessees,tenents 
or sub-tenants 
or sub-tenants 
of buildings 
Shifting charges 
according to LA 
Act. 
Nil Floor space equal to 
self occupied floor 
area,subject to a 
maximum of 70 
sq.m. irrespective of 
use of floor space. 
Free of cost 
on 
ownership 
basis up to 
20.91 sq.m. 
of floor 
space and 
at actual 
cost for area 
in excess 
thereof "
62,PDF page 62," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   49 
 
S. 
No 
Impact 
Category 
Legal 
Compensation 
Rehabilitation 
Monetary 
Supplementary 
Type of Shelter 
related 
Rehabilitation 
Price to be 
Charged 
4. Squatters 
Non-Resident 
structure 
owners(The 
status to be 
established by 
documentary 
evidence in 
 
Nil 
 
 
 
Replacement 
cost of lost 
structure 
 
 
Nil 
 
 Resident 
structure owner 
Nil Replacement 
cost of lost 
structure 
Township option Plot 
of 25 sq.m. 
Free of cost 
   Nil PH/HD/SRD Option: 
Residential: floor 
space of 20.91 sq.m 
Free of cost 
      
    Area in excess of 
20.91 sq.m 
At cost for 
the excess 
area 
    Shops & business 
Area equivalent to 
existing area with a 
maximum of 70 
sq.m. Out of which 
20.91 sq.m 
Free of cost 
 Tenants Nil Nil Township option 
Plot of 25 sq.m. 
 
Free of cost 
    Plot in excess of 25 
sq.m 
At cost for 
the excess 
area. 
    PH/HD/SRD Option: 
Residential: Floor 
space of 20.91 sq.m 
 
For shops & 
business  
Area equivalent to 
existing area with a 
maximum of 70 
sq.m. out of which 
20.91 sqq.m 
Free of cost. 
 
 
 
 
 
 
 
Free cost 
     
Area in excess of 
20.91 sq.m 
 
At cost for 
the excess 
area 
5. Pavement 
dwellers 
Nil Replacement 
Cost of lost 
Structure 
 
 
 
Township option 
Plot of 25 sq.m 
Plot in excess of 25 
sq. 
 
Free of cost 
At cost for 
the excess 
area 
   Nil PH/HD/SRD Option: 
Residential:floor 
space of 20.91 sq.m 
. 
For shops & 
 
 
 
Free of cost "
63,PDF page 63," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Resettlement Policy and Legal Framework   50 
 
S. 
No 
Impact 
Category 
Legal 
Compensation 
Rehabilitation 
Monetary 
Supplementary 
Type of Shelter 
related 
Rehabilitation 
Price to be 
Charged 
business: 
Area equivalent to 
existing area with a 
maximum of 70 
sq.m. Out of which 
20.91. sq.m. 
     
Area in excess of 
20.91 sq.m 
 
At cost for 
the excess 
area. 
6. Employees and 
entrepreneurs 
(a)Employees 
residing in the 
affected 
community and 
working at some 
other place 
 
 
 
Nil 
 
 
Amount 
equivalent to 
the fare of 
tweleve 
quarterly 
season tickets 
for excess 
distance by 
suburban 
railway. 
 
 
 
Nil 
 
 (b)Non-resident 
employees 
(c) Employees 
and 
entrepreneurs 
who 
permanently 
lose their source 
of livelihood 
Nil 
 
Nil 
Same as above 
 
A lum sum 
compensation 
equivalent to 
one year’s 
income,determi
ned by R&R 
Agency’ 
valuation 
committee. 
 
Nil 
 
 
 
The rehabilitation 
package shall 
include access to 
employment 
information through 
employment 
exchange and 
training facilities for 
appropriate skills be 
provide through on 
going government 
programmes, and 
credit through 
community operated 
fund. 
 
 
 "
64,PDF page 64," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
 
Institutional Framework   51 
 
CHAPTER-7 
INSTITUTIONAL ARRANGEMENT 
 
7.1 BACKGROUND 
 
The implementation of Resettlement Action Plan (RAP) requires involvement of various 
institutions at different stages of project cycle. This section deals with roles and 
responsibilities of various institutions for a successful implementation of the RAP. The 
institutions to be involved in the process of RAP implementation are as follows: 
 
1. Mumbai Metropolitan Region Development Authority (MMRDA) 
2. Social Development Cell(SDC) 
3. NGOs Support during Implementation and Post Resettlement Phase  
4. Implementation Support of Consultant 
5. Public Relation Consultant 
6. Grievance Redress Committee(GRC) 
The role of different stakeholders is given in Table 7.1. An institutional framework for 
implementation of resettlement plan is presented in Figure 7.1. 
 
7.2 Mumbai Metropolitan Region Development Authority (MMRDA) 
 
Project Management Unit (PMU) of MMRDA is responsible for planning and implementation 
of resettlement and rehabilitation component of the proposed Metro Line-3 project. The PMU 
will coordinate with all implementing agencie s and monitoring the progress of the project. 
The PMU is also responsible for the delivery of entitlements, supervising the work of Project 
Management Consultant (PMC), NGO, R&R supervision Consultant, Public Relation 
Consultant etc. It will provide logistical support to the Project Steering Committee (PSC)
1 and 
Independent Monitoring Panel(IMP) 2 for the purpose of reviewing the progress of project 
implementation. It will generate Quarterly Progress Report (QPR) for effective management 
decision. The PMU headed by Project Director (PD) will be responsible for overall planning, 
supervision of all activities related resettlement and rehabilitation of the proposed project 
during preparation, implementation and post implementation phase. The PMU staff will work 
with NGOs and Consultants for implementation of all R&R activities.  
 
 
7.3 Social Development Cell (SDC) 
 
MMRDA has a Social Development Cell (SDC) which shall look after land acquisition and 
resettlement and rehabilitation activities. The Ch ief SDC, Joint Project Directors (JPD) and 
Project Managers will provide technical support for effective implementation of resettlement 
and rehabilitation activities of the project. The SDC of MMRDA shall work closely with other 
PMU staffs for better coordination and implementation of R&R activities. The SDC shall 
                                                            
1 The Project Steering Committee under the chairmanship of the Chief Secretary of Government of Maharashtra 
to keep an eye on the progress of MUTP and provide necessary policy back up.The committee consists of 
representatives of concerned departments of GoM,MRVC,IR,MMRDA,MCGM,BEST,Planning Commission of 
Government of India and the Department of Economic Affairs,Ministry of Finance,GoI. 
2 The Independent Monitoring Panel is established at the start of the project,comprising eminent citizens from 
Mumbai in the fields of law,administration,journalism,social development and environment.The main 
responsibilility of the IMP is to ensure the compliance of accepted policies and monitoring implementation.This 
panel operates at the level of High Power Steering Committee and the Project Coordination Committee. "
